kode,week,kabupaten,sex,periode_covid_Tgl Lahir,dosis,timely,untimely,total,ratio_timely,ratio_untimely,tanggal_awal_minggu,jenis_wilayah,week_shifted,periode_covid,month
1,2023-W14,SLEMAN,Perempuan,before_covid,dosis_2,0,2,2,0.0,100.0,2023-04-02,urban,274,during_covid,2023-04
1,2023-W14,SLEMAN,Perempuan,during_covid,dosis_2,223,43,266,83.83458646616542,16.165413533834585,2023-04-02,urban,274,during_covid,2023-04
1,2023-W14,SLEMAN,Perempuan,during_covid,dosis_3,105,65,170,61.76470588235294,38.23529411764706,2023-04-02,urban,274,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,before_covid,HB 0 & BCG,0,1,1,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,during_covid,HB 0 & BCG,42,7,49,85.71428571428571,14.285714285714285,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,during_covid,MR 1 & 2,11,55,66,16.666666666666664,83.33333333333334,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,before_covid,booster,0,1,1,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,during_covid,booster,8,32,40,20.0,80.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,before_covid,dosis_1,0,3,3,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,during_covid,dosis_1,101,22,123,82.11382113821138,17.88617886178862,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,during_covid,dosis_2,109,45,154,70.77922077922078,29.22077922077922,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Laki-laki,during_covid,dosis_3,29,23,52,55.769230769230774,44.230769230769226,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Perempuan,during_covid,HB 0 & BCG,30,1,31,96.7741935483871,3.225806451612903,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Perempuan,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Perempuan,during_covid,MR 1 & 2,12,42,54,22.22222222222222,77.77777777777779,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Perempuan,during_covid,booster,11,19,30,36.666666666666664,63.33333333333333,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Perempuan,before_covid,dosis_1,0,2,2,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Perempuan,during_covid,dosis_1,104,19,123,84.5528455284553,15.447154471544716,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Perempuan,during_covid,dosis_2,87,36,123,70.73170731707317,29.268292682926827,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,BANTUL,Perempuan,during_covid,dosis_3,36,13,49,73.46938775510205,26.53061224489796,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,GUNUNG KIDUL,unknown,during_covid,HB 0 & BCG,95,7,102,93.13725490196079,6.862745098039216,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,GUNUNG KIDUL,unknown,during_covid,MR 1 & 2,0,93,93,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,GUNUNG KIDUL,unknown,during_covid,booster,0,83,83,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,GUNUNG KIDUL,unknown,before_covid,dosis_1,0,2,2,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,GUNUNG KIDUL,unknown,during_covid,dosis_1,210,26,236,88.98305084745762,11.016949152542372,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,GUNUNG KIDUL,unknown,during_covid,dosis_2,157,64,221,71.04072398190046,28.95927601809955,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,GUNUNG KIDUL,unknown,during_covid,dosis_3,91,66,157,57.961783439490446,42.038216560509554,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Laki-laki,during_covid,HB 0 & BCG,50,0,50,100.0,0.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Laki-laki,during_covid,MR 1 & 2,4,30,34,11.76470588235294,88.23529411764706,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Laki-laki,during_covid,booster,0,22,22,0.0,100.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_1,59,19,78,75.64102564102564,24.358974358974358,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_2,73,31,104,70.1923076923077,29.807692307692307,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_3,41,23,64,64.0625,35.9375,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Perempuan,during_covid,HB 0 & BCG,31,2,33,93.93939393939394,6.0606060606060606,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Perempuan,during_covid,MR 1 & 2,3,42,45,6.666666666666667,93.33333333333333,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Perempuan,during_covid,booster,0,26,26,0.0,100.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_1,62,7,69,89.85507246376811,10.144927536231885,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_2,62,22,84,73.80952380952381,26.190476190476193,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_3,21,18,39,53.84615384615385,46.15384615384615,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Laki-laki,during_covid,HB 0 & BCG,59,1,60,98.33333333333333,1.6666666666666667,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Laki-laki,during_covid,MR 1 & 2,18,73,91,19.78021978021978,80.21978021978022,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Laki-laki,before_covid,booster,0,1,1,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Laki-laki,during_covid,booster,0,47,47,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Laki-laki,during_covid,dosis_1,115,13,128,89.84375,10.15625,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Laki-laki,during_covid,dosis_2,60,37,97,61.855670103092784,38.144329896907216,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Laki-laki,during_covid,dosis_3,48,29,77,62.33766233766234,37.66233766233766,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Perempuan,during_covid,HB 0 & BCG,40,0,40,100.0,0.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Perempuan,during_covid,MR 1 & 2,10,66,76,13.157894736842104,86.8421052631579,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Perempuan,before_covid,booster,0,1,1,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Perempuan,during_covid,booster,0,31,31,0.0,100.0,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Perempuan,during_covid,dosis_1,95,12,107,88.78504672897196,11.214953271028037,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Perempuan,during_covid,dosis_2,88,30,118,74.57627118644068,25.423728813559322,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,KULON PROGO,Perempuan,during_covid,dosis_3,28,15,43,65.11627906976744,34.883720930232556,2023-04-09,rural,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,during_covid,HB 0 & BCG,136,6,142,95.77464788732394,4.225352112676056,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,before_covid,MR 1 & 2,0,2,2,0.0,100.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,during_covid,MR 1 & 2,18,205,223,8.071748878923767,91.92825112107623,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,before_covid,booster,0,2,2,0.0,100.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,during_covid,booster,0,122,122,0.0,100.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,before_covid,dosis_1,0,1,1,0.0,100.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,during_covid,dosis_1,285,61,346,82.36994219653178,17.63005780346821,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,during_covid,dosis_2,216,61,277,77.9783393501805,22.021660649819495,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Laki-laki,during_covid,dosis_3,182,94,276,65.94202898550725,34.05797101449276,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Perempuan,during_covid,HB 0 & BCG,118,7,125,94.39999999999999,5.6000000000000005,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Perempuan,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Perempuan,during_covid,MR 1 & 2,20,166,186,10.75268817204301,89.24731182795699,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Perempuan,before_covid,booster,0,2,2,0.0,100.0,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Perempuan,during_covid,booster,1,90,91,1.098901098901099,98.9010989010989,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Perempuan,during_covid,dosis_1,233,30,263,88.59315589353612,11.406844106463879,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Perempuan,during_covid,dosis_2,189,62,251,75.2988047808765,24.701195219123505,2023-04-09,urban,275,during_covid,2023-04
1,2023-W15,SLEMAN,Perempuan,during_covid,dosis_3,111,62,173,64.16184971098265,35.83815028901734,2023-04-09,urban,275,during_covid,2023-04
1,2023-W16,BANTUL,Laki-laki,before_covid,HB 0 & BCG,0,1,1,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Laki-laki,during_covid,HB 0 & BCG,57,2,59,96.61016949152543,3.389830508474576,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Laki-laki,during_covid,MR 1 & 2,3,35,38,7.894736842105263,92.10526315789474,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Laki-laki,before_covid,booster,0,1,1,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Laki-laki,during_covid,booster,0,37,37,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Laki-laki,during_covid,dosis_1,131,29,160,81.875,18.125,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Laki-laki,during_covid,dosis_2,69,31,100,69.0,31.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Laki-laki,during_covid,dosis_3,36,16,52,69.23076923076923,30.76923076923077,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Perempuan,during_covid,HB 0 & BCG,43,0,43,100.0,0.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Perempuan,during_covid,MR 1 & 2,3,26,29,10.344827586206897,89.65517241379311,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Perempuan,during_covid,booster,0,27,27,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Perempuan,during_covid,dosis_1,138,16,154,89.6103896103896,10.38961038961039,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Perempuan,during_covid,dosis_2,83,35,118,70.33898305084746,29.66101694915254,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,BANTUL,Perempuan,during_covid,dosis_3,55,14,69,79.71014492753623,20.28985507246377,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,Laki-laki,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,Laki-laki,during_covid,dosis_2,2,0,2,100.0,0.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,unknown,during_covid,HB 0 & BCG,123,2,125,98.4,1.6,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,unknown,during_covid,MR 1 & 2,0,74,74,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,unknown,before_covid,booster,0,3,3,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,unknown,during_covid,booster,0,75,75,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,unknown,during_covid,dosis_1,289,46,335,86.26865671641791,13.73134328358209,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,unknown,before_covid,dosis_2,0,4,4,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,unknown,during_covid,dosis_2,174,76,250,69.6,30.4,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,GUNUNG KIDUL,unknown,during_covid,dosis_3,126,99,225,56.00000000000001,44.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Laki-laki,during_covid,HB 0 & BCG,17,0,17,100.0,0.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Laki-laki,during_covid,MR 1 & 2,0,11,11,0.0,100.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Laki-laki,during_covid,booster,0,9,9,0.0,100.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_1,46,2,48,95.83333333333334,4.166666666666666,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_2,26,9,35,74.28571428571429,25.71428571428571,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_3,16,7,23,69.56521739130434,30.434782608695656,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Perempuan,during_covid,HB 0 & BCG,14,0,14,100.0,0.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Perempuan,during_covid,MR 1 & 2,3,7,10,30.0,70.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Perempuan,during_covid,booster,0,5,5,0.0,100.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_1,49,7,56,87.5,12.5,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_2,20,7,27,74.07407407407408,25.925925925925924,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_3,17,5,22,77.27272727272727,22.727272727272727,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Laki-laki,during_covid,HB 0 & BCG,47,1,48,97.91666666666666,2.083333333333333,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Laki-laki,during_covid,MR 1 & 2,9,46,55,16.363636363636363,83.63636363636363,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Laki-laki,during_covid,booster,0,19,19,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Laki-laki,during_covid,dosis_1,93,8,101,92.07920792079209,7.920792079207921,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Laki-laki,during_covid,dosis_2,73,11,84,86.90476190476191,13.095238095238097,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Laki-laki,during_covid,dosis_3,44,21,65,67.6923076923077,32.30769230769231,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Perempuan,before_covid,HB 0 & BCG,0,1,1,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Perempuan,during_covid,HB 0 & BCG,33,4,37,89.1891891891892,10.81081081081081,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Perempuan,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Perempuan,during_covid,MR 1 & 2,12,40,52,23.076923076923077,76.92307692307693,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Perempuan,during_covid,booster,0,13,13,0.0,100.0,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Perempuan,during_covid,dosis_1,99,7,106,93.39622641509435,6.60377358490566,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Perempuan,during_covid,dosis_2,59,8,67,88.05970149253731,11.940298507462686,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,KULON PROGO,Perempuan,during_covid,dosis_3,36,8,44,81.81818181818183,18.181818181818183,2023-04-16,rural,276,during_covid,2023-04
1,2023-W16,SLEMAN,Laki-laki,during_covid,HB 0 & BCG,84,5,89,94.3820224719101,5.617977528089887,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Laki-laki,before_covid,MR 1 & 2,0,2,2,0.0,100.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Laki-laki,during_covid,MR 1 & 2,4,73,77,5.194805194805195,94.8051948051948,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Laki-laki,during_covid,booster,1,44,45,2.2222222222222223,97.77777777777777,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Laki-laki,during_covid,dosis_1,174,13,187,93.04812834224599,6.951871657754011,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Laki-laki,during_covid,dosis_2,139,23,162,85.80246913580247,14.19753086419753,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Laki-laki,during_covid,dosis_3,123,33,156,78.84615384615384,21.153846153846153,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Perempuan,during_covid,HB 0 & BCG,92,3,95,96.84210526315789,3.1578947368421053,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Perempuan,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Perempuan,during_covid,MR 1 & 2,5,54,59,8.47457627118644,91.52542372881356,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Perempuan,before_covid,booster,0,1,1,0.0,100.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Perempuan,during_covid,booster,0,35,35,0.0,100.0,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Perempuan,during_covid,dosis_1,174,25,199,87.43718592964824,12.562814070351758,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Perempuan,during_covid,dosis_2,124,21,145,85.51724137931035,14.482758620689657,2023-04-16,urban,276,during_covid,2023-04
1,2023-W16,SLEMAN,Perempuan,during_covid,dosis_3,72,36,108,66.66666666666666,33.33333333333333,2023-04-16,urban,276,during_covid,2023-04
1,2023-W17,BANTUL,Laki-laki,during_covid,HB 0 & BCG,83,5,88,94.31818181818183,5.681818181818182,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Laki-laki,during_covid,MR 1 & 2,7,62,69,10.144927536231885,89.85507246376811,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Laki-laki,during_covid,booster,0,40,40,0.0,100.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Laki-laki,during_covid,dosis_1,128,30,158,81.0126582278481,18.9873417721519,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Laki-laki,during_covid,dosis_2,115,33,148,77.7027027027027,22.2972972972973,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Laki-laki,during_covid,dosis_3,76,29,105,72.38095238095238,27.61904761904762,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Perempuan,during_covid,HB 0 & BCG,55,1,56,98.21428571428571,1.7857142857142856,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Perempuan,during_covid,MR 1 & 2,4,55,59,6.779661016949152,93.22033898305084,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Perempuan,during_covid,booster,0,36,36,0.0,100.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Perempuan,during_covid,dosis_1,126,24,150,84.0,16.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Perempuan,during_covid,dosis_2,142,54,196,72.44897959183673,27.55102040816326,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Perempuan,before_covid,dosis_3,0,1,1,0.0,100.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,BANTUL,Perempuan,during_covid,dosis_3,59,32,91,64.83516483516483,35.16483516483517,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,Laki-laki,during_covid,MR 1 & 2,0,1,1,0.0,100.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,Laki-laki,during_covid,booster,0,1,1,0.0,100.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,Laki-laki,during_covid,dosis_1,2,0,2,100.0,0.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,Perempuan,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,Perempuan,during_covid,dosis_1,2,0,2,100.0,0.0,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,unknown,during_covid,HB 0 & BCG,110,11,121,90.9090909090909,9.090909090909092,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,unknown,during_covid,MR 1 & 2,1,93,94,1.0638297872340425,98.93617021276596,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,unknown,during_covid,booster,1,87,88,1.1363636363636365,98.86363636363636,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,unknown,during_covid,dosis_1,151,31,182,82.96703296703298,17.032967032967033,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,unknown,during_covid,dosis_2,124,74,198,62.62626262626263,37.37373737373738,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,GUNUNG KIDUL,unknown,during_covid,dosis_3,85,134,219,38.81278538812785,61.18721461187214,2023-04-23,rural,277,during_covid,2023-04
1,2023-W17,KOTA YOGYAKARTA,Laki-laki,during_covid,HB 0 & BCG,10,1,11,90.9090909090909,9.090909090909092,2023-04-23,urban,277,during_covid,2023-04
1,2023-W17,KOTA YOGYAKARTA,Laki-laki,during_covid,MR 1 & 2,1,15,16,6.25,93.75,2023-04-23,urban,277,during_covid,2023-04
1,2023-W17,KOTA YOGYAKARTA,Laki-laki,before_covid,booster,0,1,1,0.0,100.0,2023-04-23,urban,277,during_covid,2023-04
